Cust ID,First_Name,Last_Name,Gender,Age,Income,Phone Number,Email Address,Zip Code,Credit Rating
1368,Matthew,Fisch,M,39,130555.56,(813) 637-0728,Matthew.Fisch@gmail.com,14161,Rising_Star
1369,Annette,Ness,F,44,130555.56,(665) 243-2448,Annette.Ness@gmail.com,13062,Rising_Star
1370,Carol,Morgan,F,38,130555.56,(538) 797-7045,Carol.Morgan@gmail.com,67180,Rising_Star
1371,Thomas,Kipper,M,41,130555.56,(511) 290-8599,Thomas.Kipper@gmail.com,30066,Rising_Star
1372,Richard,Clinton,M,40,130555.56,(500) 386-0059,Richard.Clinton@gmail.com,42832,Rising_Star
1373,Karen,McCallister,F,46,130555.56,(587) 325-7463,Karen.McCallister@gmail.com,11941,Rising_Star
1374,Alice,Ford,F,40,130555.56,(261) 725-6602,Alice.Ford@gmail.com,45945,Fallen_Angel
1375,Bert,Stoner,M,41,130555.56,(543) 849-8683,Bert.Stoner@gmail.com,33301,Fallen_Angel
1376,Ben,Tucker,M,57,130000,(696) 760-0272,Ben.Tucker@gmail.com,14311,Fallen_Angel
1377,Bert,Shelby,M,43,130000,(231) 839-4785,Bert.Shelby@gmail.com,46871,Fallen_Angel
1378,Edward,Whitaker,M,56,130000,(420) 500-2418,Edward.Whitaker@gmail.com,61444,Fallen_Angel
1379,Alan,Smith,M,53,130000,(186) 851-1035,Alan.Smith@gmail.com,86407,Fallen_Angel
1380,Amy,Wilson,F,28,130000,(690) 448-5572,Amy.Wilson@gmail.com,15515,Subprime_Holder
1381,Alexander,Johnson,M,51,130000,(790) 563-9633,Alexander.Johnson@gmail.com,28913,Prime_Holder
1382,Marianne,Ross,F,28,130000,(806) 616-4879,Marianne.Ross@gmail.com,88811,Subprime_Holder
1383,Karen,Ford,F,47,130000,(814) 672-0165,Karen.Ford@gmail.com,19785,Prime_Holder
1384,Mary,Smith,F,41,130000,(419) 145-6245,Mary.Smith@gmail.com,86126,Subprime_Holder
1385,Emily,Cox,F,47,130000,(214) 387-2686,Emily.Cox@gmail.com,67991,Prime_Holder
1386,Lindsay,Carter,F,50,130000,(266) 144-9982,Lindsay.Carter@gmail.com,41448,Subprime_Holder
1387,Laura,North,F,48,130000,(578) 717-7363,Laura.North@gmail.com,49996,Prime_Holder
1388,Lee,Leber,M,45,130000,(293) 106-9036,Lee.Leber@gmail.com,40988,Prime_Holder
1389,Peter,Golden,M,33,130000,(373) 622-6149,Peter.Golden@gmail.com,52768,Prime_Holder
1390,Larry,Adams,M,42,130000,(148) 123-9132,Larry.Adams@gmail.com,41855,Prime_Holder
1391,John,Woods,M,41,130000,(872) 516-2672,John.Woods@gmail.com,71408,Rising_Star
1392,Alexander,Meredith,M,32,130000,(540) 115-3199,Alexander.Meredith@gmail.com,37547,Rising_Star
1393,Stephanie,Wesley,F,48,130000,(423) 553-3267,Stephanie.Wesley@gmail.com,89102,Rising_Star
1394,James,Johnson,M,44,130000,(167) 152-2504,James.Johnson@gmail.com,45113,Rising_Star
1395,Susan,Morgan,F,38,130000,(383) 114-4894,Susan.Morgan@gmail.com,80151,Rising_Star
1396,Fred ,Benjamin,M,46,130000,(303) 101-1251,Fred .Benjamin@gmail.com,32773,Rising_Star
1397,Susan,Bowden,F,37,130000,(423) 791-3001,Susan.Bowden@gmail.com,31653,Rising_Star
1398,Francis,Koh,M,41,130000,(398) 650-4175,Francis.Koh@gmail.com,19527,Rising_Star
1399,Lynne,Faulk,F,33,127777.78,(132) 512-7732,Lynne.Faulk@gmail.com,33027,Rising_Star
1400,Lauren,Allen,F,32,127777.78,(407) 780-8914,Lauren.Allen@gmail.com,61498,Rising_Star
1401,Fred ,Manders,M,37,127777.78,(214) 575-2454,Fred .Manders@gmail.com,82393,Rising_Star
1402,Luke,Trane,M,46,127777.78,(307) 681-1767,Luke.Trane@gmail.com,62369,Rising_Star
1403,Eileen,Koh,F,57,127777.78,(587) 414-0857,Eileen.Koh@gmail.com,43348,Rising_Star
1404,Lisa,Arnold,F,40,127777.78,(472) 840-5761,Lisa.Arnold@gmail.com,75305,Rising_Star
1405,Cal,Trane,M,31,127777.78,(298) 389-0596,Cal.Trane@gmail.com,64757,Rising_Star
1406,Joseph,Koh,M,48,127777.78,(621) 529-1726,Joseph.Koh@gmail.com,10802,Rising_Star
1407,Scott,Martin,M,24,127777.78,(781) 371-5276,Scott.Martin@gmail.com,30116,Rising_Star
1408,Sue,Perez,F,32,127777.78,(856) 093-7138,Sue.Perez@gmail.com,72893,Rising_Star
1409,Lucy,Johnson,F,31,127777.78,(243) 984-8685,Lucy.Johnson@gmail.com,84088,Rising_Star
1410,Laura,Ford,F,32,127777.78,(873) 673-5695,Laura.Ford@gmail.com,95266,Rising_Star
1411,Michelle,Faulk,F,55,127777.78,(131) 259-3979,Michelle.Faulk@gmail.com,31574,Rising_Star
1412,Amy,Reagan,F,46,127777.78,(376) 475-5463,Amy.Reagan@gmail.com,75934,Rising_Star
1413,Anne,Trane,F,51,127777.78,(729) 886-8559,Anne.Trane@gmail.com,72266,Rising_Star
1414,Kathryn,Garner,F,33,125000,(338) 020-4099,Kathryn.Garner@gmail.com,15138,Rising_Star
1415,Lindsay,Radford,F,21,125000,(742) 658-6816,Lindsay.Radford@gmail.com,73597,Rising_Star
1416,Francis,Daniels,M,43,125000,(449) 863-7856,Francis.Daniels@gmail.com,34558,Rising_Star
1417,Paul,Holcombe,M,27,125000,(191) 545-6305,Paul.Holcombe@gmail.com,20482,Rising_Star
1418,Ellen,Metzger,F,25,125000,(848) 253-4635,Ellen.Metzger@gmail.com,35642,Rising_Star
1419,Rachel,Rose,F,17,125000,(624) 209-2586,Rachel.Rose@gmail.com,71617,Rising_Star
1420,Chris,Holcombe,M,24,125000,(517) 599-1309,Chris.Holcombe@gmail.com,29344,Rising_Star
1421,Ross,Metzger,M,56,125000,(487) 849-9199,Ross.Metzger@gmail.com,87180,Rising_Star
1422,Steven,Miller,M,34,125000,(400) 174-4149,Steven.Miller@gmail.com,70478,Fallen_Angel
1423,Susan,Bell,F,42,125000,(399) 628-0283,Susan.Bell@gmail.com,60362,Fallen_Angel
1424,Stephanie,O'Neil,F,29,125000,(420) 331-9692,Stephanie.O'Neil@gmail.com,28213,Fallen_Angel
1425,Wendy,Reagan,F,32,125000,(631) 022-7812,Wendy.Reagan@gmail.com,38925,Fallen_Angel
1426,Emily,Garner,F,30,125000,(754) 712-6334,Emily.Garner@gmail.com,62038,Fallen_Angel
1427,Alan,Carter,M,51,125000,(528) 067-4821,Alan.Carter@gmail.com,90647,Fallen_Angel
1428,Adam,Holcombe,M,30,125000,(319) 101-8944,Adam.Holcombe@gmail.com,31021,Subprime_Holder
1429,Nick,Bauer,M,58,122222.22,(757) 272-7575,Nick.Bauer@gmail.com,44428,Prime_Holder
1430,Larry,Meyers,M,23,122222.22,(334) 599-1129,Larry.Meyers@gmail.com,40070,Subprime_Holder
1431,Frank ,Hood,M,20,122222.22,(861) 846-0329,Frank .Hood@gmail.com,82193,Prime_Holder
1432,Pam,Peters,F,44,122222.22,(611) 644-4372,Pam.Peters@gmail.com,83200,Subprime_Holder
1433,Deborah,Waite,F,14,122222.22,(326) 207-8192,Deborah.Waite@gmail.com,36331,Prime_Holder
1434,John,Nolan,M,43,122222.22,(252) 998-7109,John.Nolan@gmail.com,39856,Subprime_Holder
1435,Bill,Peters,M,35,122222.22,(490) 961-3134,Bill.Peters@gmail.com,77261,Prime_Holder
1436,Monica,Waite,F,53,122222.22,(565) 635-6914,Monica.Waite@gmail.com,84499,Prime_Holder
1437,Matthew,Matthews,M,39,122222.22,(600) 759-6164,Matthew.Matthews@gmail.com,64010,Prime_Holder
1438,Annette,Hope,F,50,122222.22,(738) 981-0961,Annette.Hope@gmail.com,16110,Prime_Holder
1439,Carol,Bowden,F,42,122222.22,(806) 250-4227,Carol.Bowden@gmail.com,47389,Rising_Star
1440,William,Carter,M,61,122222.22,(619) 010-1187,William.Carter@gmail.com,46320,Rising_Star
1441,Richard,Bauer,M,34,122222.22,(295) 219-7096,Richard.Bauer@gmail.com,33778,Fallen_Angel
1442,Karen,Bush,F,28,122222.22,(570) 637-5668,Karen.Bush@gmail.com,35024,Fallen_Angel
1443,Alice,Peters,F,31,122222.22,(454) 258-3716,Alice.Peters@gmail.com,46210,Fallen_Angel
1444,Christina,Foster,F,33,120000,(675) 249-9456,Christina.Foster@gmail.com,80365,Fallen_Angel
1445,Anne,Washington,F,45,120000,(209) 031-7646,Anne.Washington@gmail.com,56991,Rising_Star
1446,Eileen,Erving,F,36,120000,(730) 904-7665,Eileen.Erving@gmail.com,91930,Rising_Star
1447,Alice,Bauer,F,42,120000,(660) 486-6793,Alice.Bauer@gmail.com,36394,Rising_Star
1448,Mitch,Clinton,M,36,120000,(372) 756-3778,Mitch.Clinton@gmail.com,28500,Rising_Star
1449,Nancy,Kennedy,F,40,120000,(255) 733-9184,Nancy.Kennedy@gmail.com,43282,Rising_Star
1450,Allison,O'Neil,F,47,120000,(866) 658-3358,Allison.O'Neil@gmail.com,67243,Rising_Star
1451,Mary,Anniston,F,39,120000,(750) 261-3735,Mary.Anniston@gmail.com,92719,Rising_Star
1452,Michael,Jones,M,41,120000,(364) 440-9676,Michael.Jones@gmail.com,47059,Rising_Star
1453,Richard,Tonelli,M,43,120000,(877) 653-0265,Richard.Tonelli@gmail.com,71317,Rising_Star
1454,Larry,Bush,M,40,120000,(417) 181-0341,Larry.Bush@gmail.com,27951,Rising_Star
1455,Mitch,Washington,M,27,120000,(821) 959-1429,Mitch.Washington@gmail.com,70242,Rising_Star
1456,Wendy,Allen,F,41,120000,(609) 547-6987,Wendy.Allen@gmail.com,82367,Rising_Star
1457,Kathy,O'Hara,F,32,120000,(388) 223-8741,Kathy.O'Hara@gmail.com,42797,Rising_Star
1458,Nathan,Stephens,M,39,120000,(233) 055-4783,Nathan.Stephens@gmail.com,87970,Rising_Star
1459,Allison,Meyers,F,39,120000,(457) 790-5036,Allison.Meyers@gmail.com,14220,Rising_Star
1460,Luke,Snead,M,54,120000,(864) 320-8095,Luke.Snead@gmail.com,59705,Rising_Star
1461,Jim,Abbot,M,37,120000,(809) 263-5982,Jim.Abbot@gmail.com,95569,Rising_Star
1462,Jennifer,O'Neil,F,66,120000,(837) 034-2424,Jennifer.O'Neil@gmail.com,34426,Rising_Star
1463,Annette,Perez,F,31,120000,(505) 809-0489,Annette.Perez@gmail.com,14663,Rising_Star
1464,Jack,Andrews,M,58,120000,(386) 465-5194,Jack.Andrews@gmail.com,79134,Rising_Star
1465,Frank ,Metzger,M,35,120000,(572) 035-0098,Frank .Metzger@gmail.com,45987,Rising_Star
1466,Nancy,Ross,F,45,119444.44,(413) 261-0214,Nancy.Ross@gmail.com,50156,Rising_Star
1467,Lee,Scott,M,28,119444.44,(617) 953-7909,Lee.Scott@gmail.com,82066,Rising_Star
1468,Edward,Franklin,M,46,119444.44,(371) 146-3146,Edward.Franklin@gmail.com,16938,Rising_Star
1469,Mark,Crouch,M,44,119444.44,(581) 427-3445,Mark.Crouch@gmail.com,41255,Rising_Star
1470,David,Woods,M,35,119444.44,(292) 742-4665,David.Woods@gmail.com,15239,Rising_Star
1471,Luke,Billingham,M,47,119444.44,(659) 054-9906,Luke.Billingham@gmail.com,45736,Rising_Star
1472,Ben,Crouch,M,34,119444.44,(606) 444-1879,Ben.Crouch@gmail.com,82356,Rising_Star
1473,Lisa,Woods,F,39,119444.44,(549) 884-1039,Lisa.Woods@gmail.com,93658,Rising_Star
1474,Joseph,Fulton,M,52,119444.44,(265) 187-2694,Joseph.Fulton@gmail.com,25838,Rising_Star
1475,Scott,Cato,M,46,119444.44,(710) 235-9161,Scott.Cato@gmail.com,48656,Rising_Star
1476,Sue,Boder,F,34,119444.44,(276) 915-2917,Sue.Boder@gmail.com,46987,Fallen_Angel
1477,Tina,Bush,F,27,119444.44,(164) 775-0852,Tina.Bush@gmail.com,75993,Fallen_Angel
1478,Laura,Ross,F,56,119444.44,(164) 886-9886,Laura.Ross@gmail.com,89677,Fallen_Angel
1479,Michelle,Meredith,F,43,119444.44,(193) 759-2184,Michelle.Meredith@gmail.com,21096,Fallen_Angel
1480,Amy,Crouch,F,33,119444.44,(699) 158-7878,Amy.Crouch@gmail.com,87252,Fallen_Angel
1481,Mitch,Anniston,M,37,116666.67,(605) 144-9705,Mitch.Anniston@gmail.com,48798,Fallen_Angel
1482,Kathy,Wesley,F,46,116666.67,(201) 747-5259,Kathy.Wesley@gmail.com,59137,Subprime_Holder
1483,Eileen,Gallon,F,46,116666.67,(335) 766-7409,Eileen.Gallon@gmail.com,56427,Prime_Holder
1484,Bill,Stein,M,40,116666.67,(624) 682-8644,Bill.Stein@gmail.com,66424,Subprime_Holder
1485,Daniel,Snead,M,41,116666.67,(782) 723-8102,Daniel.Snead@gmail.com,69027,Prime_Holder
1486,Paul,Rader,M,55,116666.67,(276) 001-1876,Paul.Rader@gmail.com,37168,Subprime_Holder
1487,Beth,Newsome,F,29,116666.67,(578) 229-8231,Beth.Newsome@gmail.com,79245,Prime_Holder
1488,Rachel,Snead,F,52,116666.67,(199) 739-9449,Rachel.Snead@gmail.com,81684,Subprime_Holder
1489,Ross,Whitaker,M,57,116666.67,(779) 822-0436,Ross.Whitaker@gmail.com,90235,Prime_Holder
1490,Steven,Manders,M,55,116666.67,(432) 412-3658,Steven.Manders@gmail.com,86715,Prime_Holder
1491,Susan,Kerr,F,40,116666.67,(498) 753-0145,Susan.Kerr@gmail.com,49613,Prime_Holder
1492,Wendy,Anniston,F,45,116666.67,(881) 154-8949,Wendy.Anniston@gmail.com,69392,Prime_Holder
1493,Emily,Baker,F,48,116666.67,(506) 030-2764,Emily.Baker@gmail.com,82538,Rising_Star
1494,Alan,Newsome,M,54,116666.67,(421) 400-6263,Alan.Newsome@gmail.com,16283,Rising_Star
1495,Marianne,Cox,F,32,113888.89,(680) 728-0454,Marianne.Cox@gmail.com,56252,Fallen_Angel
1496,Alexander,Andrews,M,40,113888.89,(179) 389-9699,Alexander.Andrews@gmail.com,72163,Fallen_Angel
1497,Ellen,Searcy,F,40,113888.89,(843) 830-9179,Ellen.Searcy@gmail.com,40939,Fallen_Angel
1498,Christina,Griffey,F,55,113888.89,(683) 196-0472,Christina.Griffey@gmail.com,24827,Fallen_Angel
1499,Pam,Golden,F,45,113888.89,(163) 396-0506,Pam.Golden@gmail.com,15713,Rising_Star
1500,Bert,Corbett,M,40,113888.89,(323) 254-9581,Bert.Corbett@gmail.com,60097,Rising_Star
1501,John,Griffey,M,34,113888.89,(380) 383-0279,John.Griffey@gmail.com,55997,Rising_Star
1502,Monica,Erving,F,51,113888.89,(164) 818-9106,Monica.Erving@gmail.com,10716,Rising_Star
1503,Matthew,Daniels,M,32,113888.89,(571) 447-1338,Matthew.Daniels@gmail.com,57534,Rising_Star
1504,Annette,Paxson,F,22,113888.89,(215) 312-0745,Annette.Paxson@gmail.com,37792,Rising_Star
1505,Carol,Andrews,F,39,113888.89,(731) 684-1913,Carol.Andrews@gmail.com,56056,Rising_Star
1506,William,Cox,M,49,113888.89,(128) 833-9519,William.Cox@gmail.com,56263,Rising_Star
1507,Richard,Anthony,M,35,113888.89,(538) 937-5834,Richard.Anthony@gmail.com,51654,Rising_Star
1508,Karen,Corbett,F,43,113888.89,(664) 771-4013,Karen.Corbett@gmail.com,32586,Rising_Star
1509,Mary,Tonelli,F,62,111111.11,(457) 726-1655,Mary.Tonelli@gmail.com,84139,Rising_Star
1510,Allison,Benjamin,F,33,111111.11,(367) 801-8019,Allison.Benjamin@gmail.com,33977,Rising_Star
1511,Deborah,Tower,F,38,111111.11,(509) 483-6689,Deborah.Tower@gmail.com,28625,Rising_Star
1512,Cedric,Sosa,M,41,111111.11,(275) 552-9732,Cedric.Sosa@gmail.com,79517,Rising_Star
1513,Mark,Stephens,M,47,111111.11,(824) 615-8766,Mark.Stephens@gmail.com,78134,Rising_Star
1514,Luke,Sosa,M,34,111111.11,(114) 980-0449,Luke.Sosa@gmail.com,86073,Rising_Star
1515,Lisa,Malone,F,37,111111.11,(204) 536-4046,Lisa.Malone@gmail.com,84875,Rising_Star
1516,Joseph,Hood,M,48,111111.11,(196) 258-9828,Joseph.Hood@gmail.com,34064,Rising_Star
1517,Scott,Spasser,M,22,111111.11,(436) 328-6175,Scott.Spasser@gmail.com,82109,Rising_Star
1518,Sue,Benjamin,F,45,111111.11,(605) 136-6953,Sue.Benjamin@gmail.com,43244,Rising_Star
1519,Tina,Tonelli,F,26,111111.11,(189) 928-8379,Tina.Tonelli@gmail.com,55344,Rising_Star
1520,Laura,Abbot,F,52,111111.11,(773) 459-5604,Laura.Abbot@gmail.com,25271,Rising_Star
1521,Michelle,Dunn,F,49,111111.11,(577) 423-6433,Michelle.Dunn@gmail.com,74031,Rising_Star
1522,Bert,Pak,M,18,110000,(620) 512-7787,Bert.Pak@gmail.com,13969,Rising_Star
1523,Adam,Kennedy,M,57,110000,(772) 244-8186,Adam.Kennedy@gmail.com,14713,Rising_Star
1524,Ellen,Malone,F,49,110000,(541) 106-8109,Ellen.Malone@gmail.com,24723,Rising_Star
1525,Amy,Ross,F,42,110000,(193) 145-3893,Amy.Ross@gmail.com,81796,Rising_Star
1526,Marianne,Ford,F,25,110000,(236) 912-0247,Marianne.Ford@gmail.com,58850,Rising_Star
1527,Karen,Jones,F,43,110000,(577) 974-0889,Karen.Jones@gmail.com,79025,Rising_Star
1528,Kimberly,Bowden,F,42,110000,(453) 937-7403,Kimberly.Bowden@gmail.com,14431,Rising_Star
1529,Michael,Cox,M,40,110000,(156) 122-3194,Michael.Cox@gmail.com,21408,Rising_Star
1530,Emily,Carter,F,32,110000,(187) 158-8742,Emily.Carter@gmail.com,63909,Fallen_Angel
1531,Michelle,Reagan,F,52,110000,(133) 472-8483,Michelle.Reagan@gmail.com,63648,Fallen_Angel
1532,Laura,Leber,F,38,110000,(334) 575-3524,Laura.Leber@gmail.com,39891,Fallen_Angel
1533,Lee,Meredith,M,49,110000,(511) 915-5061,Lee.Meredith@gmail.com,11353,Fallen_Angel
1534,William,Radford,M,39,110000,(759) 037-2949,William.Radford@gmail.com,86308,Fallen_Angel
1535,Alexander,Rosenthal,M,38,110000,(628) 305-8458,Alexander.Rosenthal@gmail.com,86342,Fallen_Angel
1536,Lynne,Bailey,F,38,110000,(769) 505-3691,Lynne.Bailey@gmail.com,69908,Subprime_Holder
1537,Kimberly,Scott,F,37,110000,(146) 460-9525,Kimberly.Scott@gmail.com,88802,Prime_Holder
1538,Paul,Griffey,M,35,110000,(294) 508-5941,Paul.Griffey@gmail.com,29805,Subprime_Holder
1539,Jack,Bowden,M,41,110000,(772) 167-7766,Jack.Bowden@gmail.com,49175,Prime_Holder
1540,Scott,Bell,M,46,110000,(195) 274-1147,Scott.Bell@gmail.com,56018,Subprime_Holder
1541,Francis,Oats,M,34,110000,(489) 292-8914,Francis.Oats@gmail.com,83643,Prime_Holder
1542,Annette,Boder,F,45,110000,(628) 559-6043,Annette.Boder@gmail.com,72082,Subprime_Holder
1543,Edward,Waite,M,49,110000,(272) 343-4165,Edward.Waite@gmail.com,87768,Prime_Holder
1544,Michael,Leber,M,43,108333.33,(159) 918-3296,Michael.Leber@gmail.com,19563,Prime_Holder
1545,Connie,Foster,F,43,108333.33,(243) 744-5796,Connie.Foster@gmail.com,60335,Prime_Holder
1546,Peter,Bailey,M,52,108333.33,(323) 929-0219,Peter.Bailey@gmail.com,17267,Prime_Holder
1547,Paul,Foster,M,40,108333.33,(690) 579-8154,Paul.Foster@gmail.com,34124,Rising_Star
1548,Rachel,Russell,F,38,108333.33,(848) 144-5564,Rachel.Russell@gmail.com,19052,Rising_Star
1549,Ross,Franklin,M,25,108333.33,(653) 339-7931,Ross.Franklin@gmail.com,45889,Fallen_Angel
1550,Steven,Bono,M,60,108333.33,(393) 029-0737,Steven.Bono@gmail.com,56348,Fallen_Angel
1551,Susan,Oats,F,29,108333.33,(445) 341-6621,Susan.Oats@gmail.com,74091,Fallen_Angel
1552,Jill,Leber,F,47,108333.33,(234) 309-1746,Jill.Leber@gmail.com,66520,Fallen_Angel
1553,Wendy,Rodriguez,F,58,108333.33,(381) 518-3926,Wendy.Rodriguez@gmail.com,30573,Rising_Star
1554,Emily,Shelby,F,43,108333.33,(131) 582-1958,Emily.Shelby@gmail.com,17971,Rising_Star
1555,Lauren,O'Hara,F,49,105555.56,(718) 663-0622,Lauren.O'Hara@gmail.com,73592,Rising_Star
1556,Cal,Joseph,M,41,105555.56,(530) 949-4236,Cal.Joseph@gmail.com,16522,Rising_Star
1557,Nathan,Stone,M,34,105555.56,(737) 735-7809,Nathan.Stone@gmail.com,39772,Rising_Star
1558,Pam,Joseph,F,38,105555.56,(290) 759-1514,Pam.Joseph@gmail.com,88504,Rising_Star
1559,John,Sax,M,52,105555.56,(342) 993-1584,John.Sax@gmail.com,75897,Rising_Star
1560,Monica,Gallon,F,38,105555.56,(736) 856-5841,Monica.Gallon@gmail.com,94268,Rising_Star
1561,Matthew,Farmer,M,52,105555.56,(668) 682-0777,Matthew.Farmer@gmail.com,47434,Rising_Star
1562,Annette,Caroll,F,50,105555.56,(733) 861-3711,Annette.Caroll@gmail.com,67392,Rising_Star
1563,Thomas,O'Hara,M,35,105555.56,(751) 726-3976,Thomas.O'Hara@gmail.com,49474,Rising_Star
1564,William,Rappaport,M,37,105555.56,(129) 205-5966,William.Rappaport@gmail.com,31929,Rising_Star
1565,Richard,Washington,M,30,105555.56,(164) 513-9278,Richard.Washington@gmail.com,13793,Rising_Star
1566,Lindsay,Rosenthal,F,38,102777.78,(142) 611-9266,Lindsay.Rosenthal@gmail.com,40635,Rising_Star
1567,Chris,Steen,M,23,102777.78,(217) 454-0076,Chris.Steen@gmail.com,36552,Rising_Star
1568,Mark,Steen,M,36,102777.78,(636) 689-8554,Mark.Steen@gmail.com,69864,Rising_Star
1569,Luke,Garvey,M,40,102777.78,(340) 740-0374,Luke.Garvey@gmail.com,42986,Rising_Star
1570,Lisa,Searcy,F,41,102777.78,(428) 986-9101,Lisa.Searcy@gmail.com,40969,Rising_Star
1571,Joseph,Elmers,M,19,102777.78,(153) 145-7957,Joseph.Elmers@gmail.com,80041,Rising_Star
1572,Scott,Van Guy,M,52,102777.78,(425) 161-5471,Scott.Van Guy@gmail.com,50307,Rising_Star
1573,Tina,Morgan,F,33,102777.78,(792) 984-8976,Tina.Morgan@gmail.com,89803,Rising_Star
1574,Laura,Kennedy,F,28,102777.78,(125) 555-9558,Laura.Kennedy@gmail.com,78705,Rising_Star
1575,Larry,Kipper,M,39,100000,(626) 725-7176,Larry.Kipper@gmail.com,67336,Rising_Star
1576,Alice,Clinton,F,27,100000,(426) 835-5794,Alice.Clinton@gmail.com,41465,Rising_Star
1577,Deborah,Russell,F,60,100000,(480) 274-5956,Deborah.Russell@gmail.com,57427,Rising_Star
1578,Alan,Anniston,M,40,100000,(295) 748-9926,Alan.Anniston@gmail.com,42533,Rising_Star
1579,Mary,Reagan,F,41,100000,(730) 280-7399,Mary.Reagan@gmail.com,16201,Rising_Star
1580,Lauren,Tonelli,F,58,100000,(585) 316-3712,Lauren.Tonelli@gmail.com,55990,Rising_Star
1581,Richard,Bush,M,28,100000,(167) 330-2995,Richard.Bush@gmail.com,12938,Rising_Star
1582,Peter,Stein,M,17,100000,(642) 417-6769,Peter.Stein@gmail.com,38683,Rising_Star
1583,Wendy,O'Hara,F,55,100000,(509) 207-8735,Wendy.O'Hara@gmail.com,67425,Rising_Star
1584,Kathy,Baker,F,51,100000,(252) 923-1602,Kathy.Baker@gmail.com,68158,Fallen_Angel
1585,Paul,Stoner,M,33,100000,(112) 424-5854,Paul.Stoner@gmail.com,52051,Fallen_Angel
1586,Allison,Kipper,F,32,100000,(331) 453-2664,Allison.Kipper@gmail.com,24788,Fallen_Angel
4280,Kathryn,Stone,F,42,100000,(371) 554-7843,Kathryn.Stone@gmail.com,36750,Fallen_Angel
4281,Rachel,Tower,F,37,100000,(658) 819-2461,Rachel.Tower@gmail.com,46195,Fallen_Angel
4282,Pam,Sosa,F,39,100000,(827) 620-6822,Pam.Sosa@gmail.com,62058,Fallen_Angel
4283,Ross,Fisch,M,38,100000,(666) 489-4897,Ross.Fisch@gmail.com,48746,Subprime_Holder
4284,James,Rodriguez,M,45,100000,(504) 406-1775,James.Rodriguez@gmail.com,62985,Prime_Holder
4285,Steven,Ness,M,32,100000,(864) 843-5643,Steven.Ness@gmail.com,34121,Subprime_Holder
4286,Fred ,Boder,M,37,100000,(704) 237-1125,Fred .Boder@gmail.com,33895,Prime_Holder
4287,Steven,Hope,M,38,100000,(174) 211-9174,Steven.Hope@gmail.com,60443,Subprime_Holder
4288,Frank ,Caroll,M,50,100000,(141) 778-4672,Frank .Caroll@gmail.com,68130,Prime_Holder
4289,Steven,Paxson,M,42,100000,(401) 693-2067,Steven.Paxson@gmail.com,34726,Subprime_Holder
4290,Scott,Kerr,M,37,100000,(257) 601-0609,Scott.Kerr@gmail.com,58339,Prime_Holder
4291,Jill,Perez,F,41,100000,(142) 095-2264,Jill.Perez@gmail.com,69959,Prime_Holder
4292,Wendy,Clinton,F,42,100000,(851) 244-2868,Wendy.Clinton@gmail.com,94959,Prime_Holder
4293,Nathan,Glickman,M,25,97222.22,(835) 367-7751,Nathan.Glickman@gmail.com,24227,Prime_Holder
4294,Pam,Trane,F,27,97222.22,(834) 001-8158,Pam.Trane@gmail.com,41171,Rising_Star
4295,John,Arnold,M,33,97222.22,(163) 592-6335,John.Arnold@gmail.com,35730,Rising_Star
4296,Monica,Koh,F,50,97222.22,(544) 317-4999,Monica.Koh@gmail.com,72032,Fallen_Angel
4297,Matthew,Martin,M,35,97222.22,(301) 962-3507,Matthew.Martin@gmail.com,48714,Fallen_Angel
4298,Thomas,Bell,M,31,97222.22,(351) 336-6608,Thomas.Bell@gmail.com,37366,Fallen_Angel
4299,William,Ford,M,50,97222.22,(821) 959-4032,William.Ford@gmail.com,37771,Fallen_Angel
4300,Lynne,Click,F,39,94444.44,(565) 018-5321,Lynne.Click@gmail.com,13643,Rising_Star
4301,Mark,Holcombe,M,19,94444.44,(544) 696-8458,Mark.Holcombe@gmail.com,39954,Rising_Star
4302,Luke,Rose,M,31,94444.44,(427) 503-0345,Luke.Rose@gmail.com,84677,Rising_Star
4303,Joseph,Miller,M,42,94444.44,(208) 611-1997,Joseph.Miller@gmail.com,17892,Rising_Star
4304,Lucy,Hope,F,48,94444.44,(359) 310-0078,Lucy.Hope@gmail.com,80354,Rising_Star
4305,Tina,Reagan,F,57,94444.44,(638) 876-6342,Tina.Reagan@gmail.com,47252,Rising_Star
4306,Michael,Carter,M,22,91666.67,(374) 178-9884,Michael.Carter@gmail.com,35731,Rising_Star
4307,Peter,Peters,M,45,91666.67,(493) 367-2748,Peter.Peters@gmail.com,83695,Rising_Star
4308,Paul,Nolan,M,60,91666.67,(682) 238-7155,Paul.Nolan@gmail.com,17333,Rising_Star
4309,Ross,Matthews,M,25,91666.67,(568) 850-2117,Ross.Matthews@gmail.com,63442,Rising_Star
4310,Stephanie,Cato,F,39,91666.67,(213) 595-9628,Stephanie.Cato@gmail.com,11714,Rising_Star
4311,Jill,Carter,F,52,91666.67,(671) 037-5212,Jill.Carter@gmail.com,17536,Rising_Star
4312,Adam,Wilson,M,50,90000,(780) 941-9852,Adam.Wilson@gmail.com,66536,Rising_Star
4313,Amy,Ford,F,40,90000,(690) 265-5953,Amy.Ford@gmail.com,20598,Rising_Star
4314,David,Sax,M,46,90000,(270) 521-8013,David.Sax@gmail.com,52971,Rising_Star
4315,Karen,Cox,F,38,90000,(272) 593-0004,Karen.Cox@gmail.com,89784,Rising_Star
